arc_id,length,geometry,perimeter_m,length_m
"(1, 2)",85.00627483701746,"MULTIPOLYGON (((116.32478790789945 39.996208702384145, 116.32465728015454 39.996208702384145, 116.32465728015454 39.99609017083836, 116.32465723486386 39.996090168948015, 116.32465723486386 39.996209599327955, 116.32478754760635 39.996209599327955, 116.32478790789945 39.996208702384145)), ((116.3237207150808 39.99605108058308, 116.3237207150808 39.99621139135438, 116.32361131582633 39.99621139135438, 116.32361193780804 39.996211788074895, 116.32362146312282 39.9962167377881, 116.32363157336891 39.99622094558466, 116.32364217117886 39.99622437094102, 116.3236531544897 39.996226980869, 116.32366441752576 39.99622875023349, 116.32367585181744 39.996229661994434, 116.32465723486385 39.996270622878114, 116.32465723486385 39.996209599327955, 116.32418902085965 39.996209599327955, 116.32418902085965 39.99607062668079, 116.3237207150808 39.99605108058308)))",267.99,134.0
"(1, 3)",1282.607045612172,"MULTIPOLYGON (((116.3218872116955 39.99820445529848, 116.32094415890997 39.9982282541175, 116.32094342709904 39.9982282743437, 116.3207216018471 39.99823493905224, 116.3199087938927 39.99824680123372, 116.31943601058535 39.99824490691233, 116.31930960258119 39.99824440688183, 116.31930344967243 39.99824450687395, 116.31823975106715 39.99828330683529, 116.31823723484615 39.99828341948433, 116.31795273521797 39.998298519467895, 116.317939026409 39.99829987567428, 116.31753709526936 39.99835835079215, 116.3157509637941 39.99834940764586, 116.31573980617819 39.99834976106551, 116.31572874301527 39.99835092998212, 116.31571787484089 39.99835290377326, 116.31570730041867 39.998355664502284, 116.3156971158428 39.998359187081284, 116.31568741366483 39.9983634394991, 116.31567828205266 39.998368383112265, 116.31566980398915 39.99837397299604, 116.31566205651824 39.99838015835282, 116.31565511004466 39.99838688297365, 116.31564902769428 39.99839408574899, 116.31564386474027 39.99840170122414, 116.3156396681009 39.998409660193985, 116.31563647591328 39.998417890331886, 116.31563431718655 39.998426316846995, 116.31563321153838 39.99843486316381, 116.31561351103852 39.998728863139924, 116.31561347226761 39.99872948330172, 116.31554900668662 39.999840410875, 116.31535891843416 40.00091647137748, 116.31535862097464 40.00091829438351, 116.31530696112775 40.00126333752164, 116.31554280621046 40.00126333752164, 116.31559124242102 40.0009398181696, 116.31578187981864 39.9998606283026, 116.31578282964571 39.999852516660766, 116.31584750975261 39.99873782671248, 116.3158614249096 39.99853015389067, 116.31754693856413 39.99853859238429, 116.3175582551859 39.99853822781262, 116.31756947312908 39.998537024393144, 116.31797577133011 39.998477913970824, 116.31825210784727 39.998463247248715, 116.3193114755864 39.998424605294716, 116.3194347934165 39.99842509310231, 116.31990899003452 39.99842699309393, 116.31991182194578 39.99842697810707, 116.3207272230173 39.99841507810058, 116.32072957261866 39.998415025661075, 116.32095220704558 39.99840833664754, 116.32189494233683 39.99838454586049, 116.32194298381974 39.99838330426057, 116.32200013208501 39.99838359240312, 116.32201137726125 39.998383233264484, 116.32202252572283 39.998382045808256, 116.32203347455936 39.99838004099577, 116.32204412270309 39.99837723733325, 116.32205437186202 39.99837366070103, 116.3220641274272 39.99836934411469, 116.32207329934602 39.99836432742023, 116.32208180295352 39.99835865692625, 116.32208955975386 39.99835238497654, 116.32209649814507 39.99834556946683, 116.32210255407978 39.99833827331038, 116.32210767165661 39.998330563857245, 116.32211180363606 39.99832251227252, 116.32211491187665 39.998314192879526, 116.32211696768698 39.99830568247359, 116.32222820854152 39.99767877338259, 116.32252307731656 39.99623299807402, 116.32367625741927 39.9962818580241, 116.32368750646971 39.99628191851606, 116.32369871119307 39.99628114882493, 116.3237097682551 39.99627955604908, 116.32372057568334 39.9962771548777, 116.3237310338076 39.9962739674553, 116.32374104617911 39.99627002317751, 116.32375052046008 39.99626535841993, 116.32375936927522 39.99626001620274, 116.32376751101756 39.996254045793854, 116.32377487060113 39.99624750225461, 116.3237813801533 39.996240445931974, 116.32378697964091 39.99623294190195, 116.32379161742375 39.996225059369415, 116.32379525073077 39.99621687102995, 116.32379784605472 39.99620845239938, 116.32379937946097 39.9961998811173, 116.32379983680832 39.99619123623111, 116.32379933671909 39.99613903623087, 116.32379868807492 39.99613020887236, 116.32379691758734 39.996121472919135, 116.32379404230754 39.99611291250316, 116.32379008992643 39.99610461006583, 116.32378509850791 39.996096645564066, 116.32377911612235 39.99608909570023, 116.32377220038362 39.99608203318353, 116.32376441789417 39.996075526029664, 116.32375584360366 39.996069636905915, 116.32374656008717 39.99606442252764, 116.32373665674992 39.99605993311195, 116.32372622896621 39.996056211894256, 116.3237207150808 39.99605472965147, 116.3237207150808 39.99621139135438, 116.32325249855252 39.99621139135438, 116.32325249855252 39.99608344168425, 116.32325245327884 39.996083439765975, 116.32325245327884 39.99621228627744, 116.32278423533357 39.99621228627744, 116.32278423533357 39.99606360106761, 116.32278419006555 39.99606359914958, 116.32278419006555 39.99621318036756, 116.32231597060019 39.99621318036756, 116.32231597060019 39.99611031971761, 116.32231563072742 39.99611100804687, 116.32231256769713 39.996119796294174, 116.32230006762607 39.99616459628135, 116.32229887513898 39.996169538397695, 116.32199657270695 39.99765173807903, 116.32199623339592 39.99765351752943, 116.32189852327866 39.998204162953186, 116.3218872116955 39.99820445529848)), ((116.31529102537262 40.001360356879154, 116.31529102537262 40.00162305375416, 116.3154826949458 40.00162305375416, 116.31548284272229 40.00162218369665, 116.31529107056396 40.00162218369665, 116.31529107056396 40.00136009081324, 116.31529102537262 40.001360356879154)), ((116.31524625884926 40.001623921649845, 116.31529098018056 40.001623921649845, 116.31529098018056 40.001982769965544, 116.31519342635166 40.001982769965544, 116.31519367128361 40.00198363786105, 116.31529093498779 40.00198363786105, 116.31529093498779 40.00205049735783, 116.31529192636138 40.00205063528789, 116.31530338539683 40.002051348906335, 116.31531488020613 40.002051195303494, 116.3153263000875 40.002050175958594, 116.31533753506085 40.00204830068854, 116.31534847692684 40.002045587553276, 116.31535902030895 40.002042062681845, 116.31536906366834 40.00203776002084, 116.31537851028176 40.00203272100737, 116.31538726917302 40.002026994170016, 116.31539525598909 40.00202063466153, 116.31540239381259 40.00201370372763, 116.31540861390248 40.00200626811715, 116.31541385635605 40.001998399439245, 116.31541807068588 40.00199017347371, 116.31542113105684 40.0019818999082, 116.31529102537262 40.0019818999082, 116.31529102537262 40.00162305375416, 116.3152464062615 40.00162305375416, 116.31524625884926 40.001623921649845)))",2760.32,1380.16
"(1, 4)",1090.2717951795153,"MULTIPOLYGON (((116.32367625741927 39.9962818580241, 116.32368750646971 39.99628191851606, 116.32369871119307 39.99628114882493, 116.3237097682551 39.99627955604908, 116.32372057568334 39.9962771548777, 116.3237310338076 39.9962739674553, 116.32374104617911 39.99627002317751, 116.32375052046008 39.99626535841993, 116.32375936927522 39.99626001620274, 116.32376751101756 39.996254045793854, 116.32377487060113 39.99624750225461, 116.3237813801533 39.996240445931974, 116.32378697964091 39.99623294190195, 116.32379161742375 39.996225059369415, 116.32379525073077 39.99621687102995, 116.32379784605472 39.99620845239938, 116.32379937946097 39.9961998811173, 116.32379983680832 39.99619123623111, 116.32379933671909 39.99613903623087, 116.32379868807492 39.99613020887236, 116.32379691758734 39.996121472919135, 116.32379404230754 39.99611291250316, 116.32379008992643 39.99610461006583, 116.32378509850791 39.996096645564066, 116.32377911612235 39.99608909570023, 116.32377220038362 39.99608203318353, 116.32376441789417 39.996075526029664, 116.32375584360366 39.996069636905915, 116.32374656008717 39.99606442252764, 116.32373665674992 39.99605993311195, 116.32372622896621 39.996056211894256, 116.3237207150808 39.99605472965147, 116.3237207150808 39.99621139135438, 116.32325249855252 39.99621139135438, 116.32325249855252 39.99608344168425, 116.32325245327884 39.996083439765975, 116.32325245327884 39.99621228627744, 116.32278423533357 39.99621228627744, 116.32278423533357 39.99606360106761, 116.32278419006555 39.99606359914958, 116.32278419006555 39.99621318036756, 116.32231597060019 39.99621318036756, 116.32231597060019 39.99611031971761, 116.32231563072742 39.99611100804687, 116.32231256769713 39.996119796294174, 116.32230006762607 39.99616459628135, 116.32229887513898 39.996169538397695, 116.32199657270695 39.99765173807903, 116.32199623339592 39.99765351752943, 116.32188483235593 39.99828131741046, 116.32188428345407 39.998284963697685, 116.32170928107512 39.99969906350378, 116.32170893634772 39.99970257557598, 116.32165783555587 40.00040616995915, 116.32162245921513 40.000892169994415, 116.32184702532207 40.000892169994415, 116.32184702532207 40.00102180673296, 116.32184870313408 40.001007045761206, 116.32184896505761 40.00100423552905, 116.3218917640586 40.00041623547803, 116.3219427359525 39.999714382934144, 116.32201978115673 39.99909180511035, 116.32184734217479 39.99909180511035, 116.32184734217479 39.99873298091836, 116.32206418634125 39.99873298091836, 116.32211729043178 39.99830386363008, 116.32222820854152 39.99767877338259, 116.32252307731656 39.99623299807402, 116.32367625741927 39.9962818580241)), ((116.32158568251562 40.00125188624952, 116.3218208732379 40.00125188624952, 116.32182097452674 40.00125099513551, 116.32158578380749 40.00125099513551, 116.32158568251562 40.00125188624952)), ((116.32154062314412 40.00161160248367, 116.32177609435445 40.00161160248367, 116.32177621043225 40.00161071136972, 116.32154073922494 40.00161071136972, 116.32154062314412 40.00161160248367)), ((116.32149376476286 40.00197131869669, 116.32172923719678 40.00197131869669, 116.32172935327458 40.00197042758282, 116.32149388084369 40.00197042758282, 116.32149376476286 40.00197131869669)), ((116.32146058784082 40.00233103488841, 116.32169535837467 40.00233103488841, 116.32169543177564 40.002330143774614, 116.32146066124479 40.002330143774614, 116.32146058784082 40.00233103488841)), ((116.32137478571046 40.003372660625615, 116.32131259963663 40.00411617896414, 116.32124828337429 40.00484993758331, 116.32137825941416 40.00484993758331, 116.32137825941416 40.004987012087454, 116.32138789145134 40.00498567848776, 116.32139895240587 40.00498326650173, 116.32140965267192 40.004980032388644, 116.32141988919979 40.0049760072949, 116.32142956340584 40.004971229984484, 116.32143858212197 40.00496574646564, 116.32144685849296 40.004959609547846, 116.32145431281279 40.0049528783331, 116.32146087329231 40.004945617646854, 116.32146647675073 40.004937897413676, 116.32147106922386 40.00492979198372, 116.32147460648399 40.004921379416864, 116.3214770544657 40.004912740730816, 116.32147838959402 40.00490395912093, 116.32148328067932 40.00484815650698, 116.32137834995162 40.00484815650698, 116.32137834995162 40.00448933158224, 116.32151473159512 40.00448933158224, 116.32151480970099 40.0044884404689, 116.32137839521927 40.0044884404689, 116.32137839521927 40.00412961552178, 116.32154626061876 40.00412961552178, 116.32154638827883 40.00412815904215, 116.3215464119396 40.004127882766305, 116.32160861067798 40.003384182693765, 116.32166580198475 40.00268985994495, 116.32143103024333 40.00268985994495, 116.32137478571046 40.003372660625615)))",2233.81,1116.9
"(1, 5)",1003.9665574871143,"MULTIPOLYGON (((116.32367625741927 39.9962818580241, 116.32368750646971 39.99628191851606, 116.32369871119307 39.99628114882493, 116.3237097682551 39.99627955604908, 116.32372057568334 39.9962771548777, 116.3237310338076 39.9962739674553, 116.32374104617911 39.99627002317751, 116.32375052046008 39.99626535841993, 116.32375936927522 39.99626001620274, 116.32376751101756 39.996254045793854, 116.32377487060113 39.99624750225461, 116.3237813801533 39.996240445931974, 116.32378697964091 39.99623294190195, 116.32379161742375 39.996225059369415, 116.32379525073077 39.99621687102995, 116.32379784605472 39.99620845239938, 116.32379937946097 39.9961998811173, 116.32379983680832 39.99619123623111, 116.32379933671909 39.99613903623087, 116.32379868807492 39.99613020887236, 116.32379691758734 39.996121472919135, 116.32379404230754 39.99611291250316, 116.32379008992643 39.99610461006583, 116.32378509850791 39.996096645564066, 116.32377911612235 39.99608909570023, 116.32377220038362 39.99608203318353, 116.32376441789417 39.996075526029664, 116.32375584360366 39.996069636905915, 116.32374656008717 39.99606442252764, 116.32373665674992 39.99605993311195, 116.32372622896621 39.996056211894256, 116.3237207150808 39.99605472965147, 116.3237207150808 39.99621139135438, 116.32325249855252 39.99621139135438, 116.32325249855252 39.99608344168425, 116.32325245327884 39.996083439765975, 116.32325245327884 39.99621228627744, 116.32278423533357 39.99621228627744, 116.32278423533357 39.99606360106761, 116.32278419006555 39.99606359914958, 116.32278419006555 39.99621318036756, 116.32231597060019 39.99621318036756, 116.32231597060019 39.99611031971761, 116.32231563072742 39.99611100804687, 116.32231256769713 39.996119796294174, 116.32230006762607 39.99616459628135, 116.32229887513898 39.996169538397695, 116.32199657270695 39.99765173807903, 116.32199623339592 39.99765351752943, 116.32188483235593 39.99828131741046, 116.32188428345407 39.998284963697685, 116.32170928107512 39.99969906350378, 116.32170893634772 39.99970257557598, 116.32165783555587 40.00040616995915, 116.32162245921513 40.000892169994415, 116.32184702532207 40.000892169994415, 116.32184702532207 40.00102180673296, 116.32184870313408 40.001007045761206, 116.32184896505761 40.00100423552905, 116.3218917640586 40.00041623547803, 116.3219427359525 39.999714382934144, 116.32201978115673 39.99909180511035, 116.32184734217479 39.99909180511035, 116.32184734217479 39.99873298091836, 116.32206418634125 39.99873298091836, 116.32211729043178 39.99830386363008, 116.32222820854152 39.99767877338259, 116.32252307731656 39.99623299807402, 116.32367625741927 39.9962818580241)), ((116.32158568251562 40.00125188624952, 116.3218208732379 40.00125188624952, 116.32182097452674 40.00125099513551, 116.32158578380749 40.00125099513551, 116.32158568251562 40.00125188624952)), ((116.32154062314412 40.00161160248367, 116.32177609435445 40.00161160248367, 116.32177621043225 40.00161071136972, 116.32154073922494 40.00161071136972, 116.32154062314412 40.00161160248367)), ((116.32149376476286 40.00197131869669, 116.32172923719678 40.00197131869669, 116.32172935327458 40.00197042758282, 116.32149388084369 40.00197042758282, 116.32149376476286 40.00197131869669)), ((116.32146058784082 40.00233103488841, 116.32169535837467 40.00233103488841, 116.32169543177564 40.002330143774614, 116.32146066124479 40.002330143774614, 116.32146058784082 40.00233103488841)), ((116.32137478571046 40.003372660625615, 116.32131258808182 40.004116317115894, 116.32131241397386 40.00412515753184, 116.32131336746848 40.00413396850262, 116.3213154393834 40.00414266517377, 116.32131860976537 40.00415116379153, 116.32132284808226 40.004159382509485, 116.32132811351707 40.00416724217678, 116.32133435536106 40.004174667100365, 116.32134151350203 40.00418158577404, 116.32134951900325 40.004187931567024, 116.3213582947674 40.00419364336571, 116.32136775627903 40.004198666162196, 116.32137781241846 40.00420295158402, 116.32137839521927 40.004203145232616, 116.32137839521927 40.00412961552178, 116.32154615551849 40.00412961552178, 116.3215464119396 40.004127882766305, 116.32160861067798 40.003384182693765, 116.32166580198475 40.00268985994495, 116.32143103024333 40.00268985994495, 116.32137478571046 40.003372660625615)))",2014.07,1007.04
"(1, 6)",1678.906074323454,"MULTIPOLYGON (((116.32367625741927 39.9962818580241, 116.32368750646971 39.99628191851606, 116.32369871119307 39.99628114882493, 116.3237097682551 39.99627955604908, 116.32372057568334 39.9962771548777, 116.3237310338076 39.9962739674553, 116.32374104617911 39.99627002317751, 116.32375052046008 39.99626535841993, 116.32375936927522 39.99626001620274, 116.32376751101756 39.996254045793854, 116.32377487060113 39.99624750225461, 116.3237813801533 39.996240445931974, 116.32378697964091 39.99623294190195, 116.32379161742375 39.996225059369415, 116.32379525073077 39.99621687102995, 116.32379784605472 39.99620845239938, 116.32379937946097 39.9961998811173, 116.32379983680832 39.99619123623111, 116.32379933671909 39.99613903623087, 116.32379868807492 39.99613020887236, 116.32379691758734 39.996121472919135, 116.32379404230754 39.99611291250316, 116.32379008992643 39.99610461006583, 116.32378509850791 39.996096645564066, 116.32377911612235 39.99608909570023, 116.32377220038362 39.99608203318353, 116.32376441789417 39.996075526029664, 116.32375584360366 39.996069636905915, 116.32374656008717 39.99606442252764, 116.32373665674992 39.99605993311195, 116.32372622896621 39.996056211894256, 116.3237207150808 39.99605472965147, 116.3237207150808 39.99621139135438, 116.32325249855252 39.99621139135438, 116.32325249855252 39.99608344168425, 116.32325245327884 39.996083439765975, 116.32325245327884 39.99621228627744, 116.32278423533357 39.99621228627744, 116.32278423533357 39.99606360106761, 116.32278419006555 39.99606359914958, 116.32278419006555 39.99621318036756, 116.32231597060019 39.99621318036756, 116.32231597060019 39.99611031971761, 116.32231563072742 39.99611100804687, 116.32231256769713 39.996119796294174, 116.32230006762607 39.99616459628135, 116.32229887513898 39.996169538397695, 116.32199657270695 39.99765173807903, 116.32199623339592 39.99765351752943, 116.32188483235593 39.99828131741046, 116.32188428345407 39.998284963697685, 116.32170928107512 39.99969906350378, 116.32170893634772 39.99970257557598, 116.32165783555587 40.00040616995915, 116.32162245921513 40.000892169994415, 116.32184702532207 40.000892169994415, 116.32184702532207 40.00102180673296, 116.32184870313408 40.001007045761206, 116.32184896505761 40.00100423552905, 116.3218917640586 40.00041623547803, 116.3219427359525 39.999714382934144, 116.32201978115673 39.99909180511035, 116.32184734217479 39.99909180511035, 116.32184734217479 39.99873298091836, 116.32206418634125 39.99873298091836, 116.32211729043178 39.99830386363008, 116.32222820854152 39.99767877338259, 116.32252307731656 39.99623299807402, 116.32367625741927 39.9962818580241)), ((116.32158568251562 40.00125188624952, 116.3218208732379 40.00125188624952, 116.32182097452674 40.00125099513551, 116.32158578380749 40.00125099513551, 116.32158568251562 40.00125188624952)), ((116.32154062314412 40.00161160248367, 116.32177609435445 40.00161160248367, 116.32177621043225 40.00161071136972, 116.32154073922494 40.00161071136972, 116.32154062314412 40.00161160248367)), ((116.32149376476286 40.00197131869669, 116.32172923719678 40.00197131869669, 116.32172935327458 40.00197042758282, 116.32149388084369 40.00197042758282, 116.32149376476286 40.00197131869669)), ((116.32146058784082 40.00233103488841, 116.32169535837467 40.00233103488841, 116.32169543177564 40.002330143774614, 116.32146066124479 40.002330143774614, 116.32146058784082 40.00233103488841)), ((116.32137478571046 40.003372660625615, 116.32131259963663 40.00411617896414, 116.32124828337429 40.00484993758331, 116.32137825941416 40.00484993758331, 116.32137825941416 40.00520876363561, 116.3212220846999 40.00520876363561, 116.32119032506202 40.005655790315146, 116.32118743416656 40.005694966027086, 116.3211505364337 40.00618922436445, 116.32114783727317 40.00622521235288, 116.32114779888376 40.00622575239317, 116.32112472170692 40.00656930388983, 116.32111124832771 40.00674365554843, 116.32111121048904 40.006744170039866, 116.3210698094808 40.007337169990144, 116.32106714329461 40.007375581794435, 116.32101439910845 40.00800060774909, 116.32099931288563 40.00817014966731, 116.3209992027987 40.00817154591045, 116.32096500195232 40.00866924586926, 116.32096499451407 40.00867864474188, 116.32096626047523 40.00868799306527, 116.32096878605851 40.008697189099315, 116.3209725437779 40.008706132761255, 116.32097749273763 40.00871472671494, 116.32098357907729 40.008722877430145, 116.32099073655809 40.00873049620047, 116.32114703648462 40.00887979632154, 116.32115565599908 40.008887160966474, 116.32116527505573 40.00889375324344, 116.32231425012631 40.00959795214107, 116.32231425012631 40.00952357069889, 116.32256179612118 40.00952357069889, 116.32256065297086 40.009522677523435, 116.32231429541514 40.009522677523435, 116.32231429541514 40.00936755963705, 116.32132144665577 40.008759050438655, 116.32120136250984 40.00864434453052, 116.32123314922599 40.00818175242182, 116.32124818684933 40.0080127501975, 116.32124821425498 40.00801243403209, 116.32130101319348 40.007386733970584, 116.32130109255542 40.007385701854496, 116.32130379151623 40.00734681587084, 116.32134517156736 40.00675408712959, 116.3213586513955 40.00657964431773, 116.32135870171867 40.00657894751676, 116.3213817829939 40.00623531755334, 116.321384462685 40.00619958752599, 116.32142136364209 40.005705263467455, 116.32142426797112 40.00566590423706, 116.32142428168333 40.00566571488547, 116.32147843972399 40.00490338719287, 116.32148328067989 40.00484815650698, 116.32137834995162 40.00484815650698, 116.32137834995162 40.00448933158224, 116.32151473159541 40.00448933158224, 116.32151480970127 40.0044884404689, 116.32137839521927 40.0044884404689, 116.32137839521927 40.00412961552178, 116.32154626061876 40.00412961552178, 116.32154638827883 40.00412815904215, 116.3215464119396 40.004127882766305, 116.32160861067798 40.003384182693765, 116.32166580198475 40.00268985994495, 116.32143103024333 40.00268985994495, 116.32137478571046 40.003372660625615)))",3407.39,1703.69
"(1, 7)",512.0898217782443,"MULTIPOLYGON (((116.32457453561565 39.99626859171429, 116.32458102988079 39.996275905549304, 116.32458842645357 39.996282693622646, 116.32459665385542 39.996288890335904, 116.32460563257882 39.99629443580543, 116.32461527585548 39.99629927644103, 116.32462549049508 39.996303365463845, 116.32463617778558 39.99630666335845, 116.32464723444741 39.996309138254716, 116.32465723486385 39.99631057656408, 116.32465723486385 39.996209599327955, 116.32418902085965 39.996209599327955, 116.32418902085965 39.99607062668079, 116.3237207150808 39.99605108058308, 116.3237207150808 39.99621139135438, 116.32361131582633 39.99621139135438, 116.32361193780804 39.996211788074895, 116.32362146312282 39.9962167377881, 116.32363157336891 39.99622094558466, 116.32364217117886 39.99622437094102, 116.3236531544897 39.996226980869, 116.32366441752576 39.99622875023349, 116.32367585181744 39.996229661994434, 116.32457349393758 39.99626712808266, 116.32457453561565 39.99626859171429)), ((116.32571921049069 39.99634167942193, 116.32628129736939 39.99637128392825, 116.32629047602406 39.99637148987652, 116.3263162985135 39.996371290475345, 116.32650520043845 39.996370023990906, 116.32659774860655 39.99637539046589, 116.32661100504261 39.99637630765139, 116.32656822055613 39.9973822544895, 116.3265684083288 39.99739108766273, 116.32656972002717 39.99739986422603, 116.32657214303957 39.99740849979179, 116.32657565406886 39.9974169113281, 116.32658021935653 39.9974250179571, 116.32658579500715 39.99743274173257, 116.32659232741047 39.997440008389496, 116.32659975375694 39.99744674805806, 116.32660800264155 39.99745289593551, 116.32661699475042 39.997458392909174, 116.32662664362338 39.99746318612494, 116.32663685648541 39.99746722949541, 116.32664753513846 39.997470484143, 116.32665857690594 39.99747291877386, 116.32666987561973 39.99747450997862, 116.3266813226411 39.99747524245765, 116.32676508911842 39.9974774311315, 116.32746663513196 39.99749975950011, 116.32746663513196 39.99731941654725, 116.32680619636412 39.99729839661801, 116.32684877759567 39.99629714533056, 116.32684856771354 39.99628805841599, 116.32684716859404 39.99627903399833, 116.326844594475 39.9962701639094, 116.32684087155093 39.996261538410494, 116.32683603770637 39.99625324527399, 116.32683014213055 39.99624536889013, 116.32682324481662 39.99623798940829, 116.32681541595139 39.9962311819214, 116.32680673520082 39.99622501570177, 116.32679729089966 39.99621955349624, 116.3267871791523 39.99621485088769, 116.32677650285494 39.99621095572934, 116.32676537064859 39.99620790765791, 116.32675389581335 39.99620573769025, 116.326742195116 39.99620446790771, 116.32661789527705 39.99619586792018, 116.32661620644633 39.99619576053875, 116.32651790657422 39.99619006054719, 116.32650807878572 39.99618980900297, 116.32631417904054 39.996191109003384, 116.32631402394331 39.99619111012208, 116.32629271854431 39.99619127464321, 116.32573340334277 39.99616181611421, 116.32572977265835 39.99616166837862, 116.325125493052 39.99614430494466, 116.325125493052 39.996208702384145, 116.32465728015454 39.996208702384145, 116.32465728015454 39.99609017083836, 116.32465723486386 39.996090168948015, 116.32465723486386 39.996209599327955, 116.3251254477549 39.996209599327955, 116.3251254477549 39.996324617912805, 116.32571921049069 39.99634167942193)), ((116.32793488887897 39.99751466278808, 116.32793488887897 39.99733431976176, 116.32793484354522 39.99733431831892, 116.32793484354522 39.99751466134522, 116.32793488887897 39.99751466278808)))",1054.2,527.1
